"DateTime","Modeled Historical","Historical Range (low)","Historical Range (high)","RCP 2.6 Median","RCP 2.6 Range (low)","RCP 2.6 Range (high)","RCP 4.5 Median","RCP 4.5 Range (low)","RCP 4.5 Range (high)","RCP 8.5 Median","RCP 8.5 Range (low)","RCP 8.5 Range (high)"
"2090-01-01 00:00:00",,,,353.01,286.71,431.98,389.77,302.42,466.71,470.8,386.29,559.25
"2091-01-01 00:00:00",,,,371.8,324.43,420.93,376.25,339.41,460.48,449.3,380.13,523.3
"2092-01-01 00:00:00",,,,395.19,303.93,453.31,426.5,326.71,492.79,439.86,366.73,524.68
"2093-01-01 00:00:00",,,,383.53,310.65,502.43,383.54,312.93,439.09,468.95,403.27,535.94
"2094-01-01 00:00:00",,,,375.55,302.71,490.19,383.64,319.64,427.95,443.22,332.67,539.61
"2095-01-01 00:00:00",,,,382,310.3,462.3,406.66,344.24,506.83,447.56,372.68,522.45
"2096-01-01 00:00:00",,,,359.89,318.51,436.34,388,309.35,478.25,488.88,374.03,578.62
"2097-01-01 00:00:00",,,,374.58,320.1,473.77,394.53,361.24,450.57,464.01,408.74,528.53
"2098-01-01 00:00:00",,,,376.63,324.36,450.05,393.34,325.55,506.85,457.39,366.82,604.26
"2099-01-01 00:00:00",,,,383.19,340.27,436.76,404.77,339.11,509.74,489.56,391.43,624.49
"2100-01-01 00:00:00",,,,364.24,329.86,481.58,409.92,330.46,467.78,479.12,393.4,595.03
