"DateTime","Modeled Historical","Historical Range (low)","Historical Range (high)","RCP 2.6 Median","RCP 2.6 Range (low)","RCP 2.6 Range (high)","RCP 4.5 Median","RCP 4.5 Range (low)","RCP 4.5 Range (high)","RCP 8.5 Median","RCP 8.5 Range (low)","RCP 8.5 Range (high)"
"2076-01-01 00:00:00",,,,840.45,705.66,1017.35,779.2,666.58,1065.5,910.69,748.41,1086
"2077-01-01 00:00:00",,,,885.23,777.31,1083.38,847.53,715.35,1017.68,842.11,725.69,1054.26
"2078-01-01 00:00:00",,,,841.3,752.18,979.52,849.94,665.06,1022.4,873.36,752.3,1009.79
"2079-01-01 00:00:00",,,,886.53,723.73,1005.36,818.14,696.08,1030.55,924.65,719.85,1052.47
"2080-01-01 00:00:00",,,,809.97,645.44,969.89,846.12,733.09,1006.3,866.61,767.81,1087.99
"2081-01-01 00:00:00",,,,845.34,683.43,932.03,836.25,682.15,1098.05,918.22,792.7,1032.01
"2082-01-01 00:00:00",,,,809.09,660.01,992.33,836.65,689.79,1043.57,882.57,717.18,1033.33
"2083-01-01 00:00:00",,,,829.86,643.92,957.72,863.36,761.81,1004.39,915.83,750.22,1071.36
"2084-01-01 00:00:00",,,,791.54,655.86,986.89,863.41,740.54,987.45,867.38,725.42,1131.22
"2085-01-01 00:00:00",,,,810.64,690.71,1004.91,889.18,673.31,1001.21,972.35,670.65,1133.53
"2086-01-01 00:00:00",,,,854.31,684.48,1014.54,844.88,617.48,1027.48,912.8,670.2,1089.01
"2087-01-01 00:00:00",,,,876.62,677.02,973.66,855.24,727.19,1042.1,907.13,787.45,1091.44
"2088-01-01 00:00:00",,,,829.71,712.92,1057.4,864.35,713.89,1094.41,919.68,697.93,1064.75
"2089-01-01 00:00:00",,,,884.08,730.18,1010.41,812.77,703.16,957.88,914.9,720.96,1010.13
"2090-01-01 00:00:00",,,,844.19,662.71,1060.6,826.51,695.52,993.06,925.89,643.65,1084.87
"2091-01-01 00:00:00",,,,879.15,688.03,1044.7,783.57,713.17,1017.99,938.41,780.66,1096.53
"2092-01-01 00:00:00",,,,848.73,649.43,957.17,813.87,655.67,1010.08,931.27,749.45,1093.23
"2093-01-01 00:00:00",,,,809.23,718.55,990.85,864.38,709.36,1005.93,860.4,686.99,1079.94
"2094-01-01 00:00:00",,,,899.91,695.92,1009.79,857.94,736.25,1009.63,947.75,764.76,1163.96
"2095-01-01 00:00:00",,,,846.71,755.15,1029.55,846.45,702.14,1027.99,857.84,750.34,1066.53
"2096-01-01 00:00:00",,,,835.99,712.62,965.55,855.61,694.93,1061.62,904.12,657.58,1112.61
"2097-01-01 00:00:00",,,,815,692.38,885.67,891.92,739.99,1135.52,885.03,686.01,1103.31
"2098-01-01 00:00:00",,,,850.85,668.52,938.66,868.6,755.93,1089.9,875.83,742.69,1111.06
"2099-01-01 00:00:00",,,,826.96,719.38,1018.81,861.02,720.82,1060.26,927.03,684.77,1082.3
"2100-01-01 00:00:00",,,,820.64,702.8,946.66,828.19,652.79,951.32,943.19,673.34,1050.51
