"DateTime","Modeled Historical","Historical Range (low)","Historical Range (high)","RCP 2.6 Median","RCP 2.6 Range (low)","RCP 2.6 Range (high)","RCP 4.5 Median","RCP 4.5 Range (low)","RCP 4.5 Range (high)","RCP 8.5 Median","RCP 8.5 Range (low)","RCP 8.5 Range (high)"
"2088-01-01 00:00:00",,,,290.8,235.47,356.13,278.57,232.76,357.12,363.55,314.22,418.49
"2089-01-01 00:00:00",,,,274.04,217.48,339.33,302.67,257.42,348.26,343.12,238.11,423.42
"2090-01-01 00:00:00",,,,290.16,253.3,351.8,288.78,241.52,345.23,349.5,280.74,430.96
"2091-01-01 00:00:00",,,,284.02,208.1,343.23,320.45,246.1,387.12,355.48,266.37,452.39
"2092-01-01 00:00:00",,,,272.54,239.66,322.05,307.19,251.47,337.43,369.12,304.18,441.06
"2093-01-01 00:00:00",,,,274.09,225.36,356,295.56,260.04,366.34,354.81,306.65,426.94
"2094-01-01 00:00:00",,,,284.59,222.65,336.46,305.85,235.41,337.63,342.01,278.16,456.23
"2095-01-01 00:00:00",,,,307.59,259.38,352.01,293.2,251.96,368.88,332.3,288.49,427.24
"2096-01-01 00:00:00",,,,287.6,238.72,377.41,306.27,223.05,365.2,371.63,282.88,439.56
"2097-01-01 00:00:00",,,,295.44,232.1,343.62,309.29,246.84,360.61,372.05,296.8,459.6
"2098-01-01 00:00:00",,,,269.01,239.8,338.74,316.84,237.72,390.31,342.46,265.94,463.67
"2099-01-01 00:00:00",,,,298.77,236.66,339.72,308.9,259.26,372.73,375.28,276.38,447.89
"2100-01-01 00:00:00",,,,276.61,220.53,386.74,314.2,265.28,375.87,347.83,290.18,417.29
