"DateTime","Modeled Historical","Historical Range (low)","Historical Range (high)","RCP 2.6 Median","RCP 2.6 Range (low)","RCP 2.6 Range (high)","RCP 4.5 Median","RCP 4.5 Range (low)","RCP 4.5 Range (high)","RCP 8.5 Median","RCP 8.5 Range (low)","RCP 8.5 Range (high)"
"2089-01-01 00:00:00",,,,378.94,294.84,500.74,441.89,306.97,533.5,418.14,323.27,549.73
"2090-01-01 00:00:00",,,,396.29,297.64,517.43,456.68,336.33,607.29,400.42,299.03,517.2
"2091-01-01 00:00:00",,,,425.74,334.49,518.64,416.05,254.37,543.56,405.67,294.97,500.44
"2092-01-01 00:00:00",,,,404.41,286.85,509.08,361.37,274.33,571.53,385.01,323,563.7
"2093-01-01 00:00:00",,,,370.85,268.08,502.75,422.24,287.02,499.23,417.72,278.59,577.65
"2094-01-01 00:00:00",,,,382.63,288.16,500.6,367.33,310.91,541.18,469.85,323.75,579.56
"2095-01-01 00:00:00",,,,417.85,315.6,563.53,361.81,257.71,585.85,446.34,367.9,558.9
"2096-01-01 00:00:00",,,,385.65,282.53,500.25,379.28,279.61,479.65,455.16,319.67,670.87
"2097-01-01 00:00:00",,,,417.86,293.04,547.24,402.44,268.68,541.74,391.82,312.4,509.53
"2098-01-01 00:00:00",,,,423.12,276.89,552.29,433.47,337.03,546.61,402.94,272.52,552.18
"2099-01-01 00:00:00",,,,397.69,305.58,525.09,409.02,328.6,509.79,449.1,301.07,570.69
"2100-01-01 00:00:00",,,,388.11,295.36,512.58,406.34,330.22,487.58,388.27,311.57,602.41
