"DateTime","Modeled Historical","Historical Range (low)","Historical Range (high)","RCP 2.6 Median","RCP 2.6 Range (low)","RCP 2.6 Range (high)","RCP 4.5 Median","RCP 4.5 Range (low)","RCP 4.5 Range (high)","RCP 8.5 Median","RCP 8.5 Range (low)","RCP 8.5 Range (high)"
"2075-01-01 00:00:00",,,,248.08,208.4,323.5,282.34,239.29,348.46,305.92,242.33,384.67
"2076-01-01 00:00:00",,,,259.74,224.46,366.08,298.68,240.08,343.86,324.23,249.46,394.79
"2077-01-01 00:00:00",,,,265.07,187.74,332.4,281.41,248.2,368.82,319.92,244.74,400.56
"2078-01-01 00:00:00",,,,252.17,189.66,307.1,307.92,226.05,374.48,310.94,252.62,369.62
"2079-01-01 00:00:00",,,,254.44,215.37,344.98,289.77,234.82,350.1,299.37,260.06,359.65
"2080-01-01 00:00:00",,,,287.2,233.8,342.02,291.21,248.67,354.28,320.58,256.17,405.48
"2081-01-01 00:00:00",,,,282.33,240.48,315.37,285.82,222.47,332,321.4,261.15,393.25
"2082-01-01 00:00:00",,,,286.21,244.81,344.09,283.38,232.52,359.27,321.75,273.73,400.39
"2083-01-01 00:00:00",,,,276.31,209.76,324.91,280.63,248.92,327.09,338.85,260.4,427.99
"2084-01-01 00:00:00",,,,294.28,227.65,363.76,315.56,212.69,380.81,337.43,252.19,383.07
"2085-01-01 00:00:00",,,,277.42,225.04,328.87,298.02,193.01,335.8,342.37,271.53,414.78
"2086-01-01 00:00:00",,,,284.03,223.47,343.2,278.49,220.57,335.85,315.57,239.33,384.51
"2087-01-01 00:00:00",,,,249.55,205.71,309.42,295.29,252.59,348.57,335.88,284.64,413.73
"2088-01-01 00:00:00",,,,277.86,226.19,345.69,289.06,234.88,364.98,328.79,260.58,420.97
"2089-01-01 00:00:00",,,,266.5,210.89,328.54,281.34,235.81,359.2,324.25,261.74,423.74
"2090-01-01 00:00:00",,,,250.97,198.89,324.09,288.96,227.55,346.79,302.24,225.5,375.97
"2091-01-01 00:00:00",,,,271.88,210,355.8,289.9,228.06,347.5,344.11,281.05,422.78
"2092-01-01 00:00:00",,,,269.45,217.81,346.88,288.95,240.98,368.32,338.61,272.12,400.78
"2093-01-01 00:00:00",,,,269.57,207.31,363.75,272.03,223.77,325.67,347.37,307.23,435.31
"2094-01-01 00:00:00",,,,279.21,224.69,347.44,273.88,231.73,335.26,321.78,280.42,407.93
"2095-01-01 00:00:00",,,,267.18,235.26,327.83,297.37,260.39,350.8,338.78,286.51,401.61
"2096-01-01 00:00:00",,,,278.03,213.25,352.44,275.93,230.68,350.98,331.51,241.84,392.39
"2097-01-01 00:00:00",,,,291.96,217.68,345.42,283.7,228.06,373.39,369.19,277.24,452.91
"2098-01-01 00:00:00",,,,267.98,213.69,306.55,297.51,237.63,353.54,331.5,272.74,467.8
"2099-01-01 00:00:00",,,,280.32,238.99,368.19,292.27,250,348.75,367.28,280.21,436.76
"2100-01-01 00:00:00",,,,270.45,227.39,329.98,271.91,242.78,380.78,318.74,262.9,422.45
